set,size,prediction,label,concurrent_nodes
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,6.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,8.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,5.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,6.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,7.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,7.0,0.0
test,3.0,3.0,8.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,3.0,3.0,8.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,7.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,2.0,3.0,0.0
test,3.0,3.0,8.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,1.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,5.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,5.0,3.0,3.0,0.0
test,4.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,6.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,1.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,2.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,5.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,8.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,2.0,0.0
test,2.0,2.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,1.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,1.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,7.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,1.0,0.0
test,2.0,2.0,1.0,0.0
test,3.0,3.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,1.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,5.0,0.0
test,4.0,3.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,8.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,5.0,3.0,8.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,5.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,3.0,0.0
test,3.0,3.0,5.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,5.0,2.0,3.0,0.0
test,2.0,2.0,2.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,4.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
test,3.0,3.0,3.0,0.0
